Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2016-09-20 15:00:00 +1000,322.91,23.01,18.5,7.09
Blacktown (NSW),2016-09-20 16:00:00 +1000,177.3,22.8,18.6,4.001
Blacktown (NSW),2016-09-20 17:00:00 +1000,104.83,21,17,2.366
Blacktown (NSW),2016-09-20 18:00:00 +1000,24.5,18.38,16.1,0.54
Blacktown (NSW),2016-09-20 19:00:00 +1000,0,16.27,15.3,0
Blacktown (NSW),2016-09-20 20:00:00 +1000,0,14.96,13.9,
Blacktown (NSW),2016-09-20 21:00:00 +1000,0,14.13,13.2,
Blacktown (NSW),2016-09-20 22:00:00 +1000,0,14.16,12.3,
Blacktown (NSW),2016-09-20 23:00:00 +1000,0.03,13.85,13.1,
Blacktown (NSW),2016-09-21 00:00:00 +1000,0,13.03,12,
Blacktown (NSW),2016-09-21 01:00:00 +1000,0,13.68,12.4,
Blacktown (NSW),2016-09-21 02:00:00 +1000,0.01,13.4,12.1,
Blacktown (NSW),2016-09-21 03:00:00 +1000,0,12.88,12,
Blacktown (NSW),2016-09-21 04:00:00 +1000,0,12.64,11.7,
Blacktown (NSW),2016-09-21 05:00:00 +1000,0.03,12.37,12.1,
Blacktown (NSW),2016-09-21 06:00:00 +1000,0.18,12.4,11.7,
Blacktown (NSW),2016-09-21 07:00:00 +1000,2.38,12.24,12.2,0.039
Blacktown (NSW),2016-09-21 08:00:00 +1000,60.88,13.86,13.3,1.347
Blacktown (NSW),2016-09-21 09:00:00 +1000,220.03,17.45,15.3,4.773
Blacktown (NSW),2016-09-21 10:00:00 +1000,618.95,22.58,17.7,12.912
Blacktown (NSW),2016-09-21 11:00:00 +1000,560.72,23.81,18.4,11.697
Blacktown (NSW),2016-09-21 12:00:00 +1000,311.6,23.51,18.2,6.724
Blacktown (NSW),2016-09-21 13:00:00 +1000,152.54,19.3,16.4,3.305
Blacktown (NSW),2016-09-21 14:00:00 +1000,187.9,17.74,15.9,4.17
Blacktown (NSW),2016-09-21 15:00:00 +1000,133.37,17.69,16,2.896
Blacktown (NSW),2016-09-21 16:00:00 +1000,128.97,18.21,16.4,2.816
Blacktown (NSW),2016-09-21 17:00:00 +1000,88.63,17.99,16.3,1.956
Blacktown (NSW),2016-09-21 18:00:00 +1000,34.61,17.65,15.2,0.727
Blacktown (NSW),2016-09-21 19:00:00 +1000,0.07,15.84,14,0.004
Blacktown (NSW),2016-09-21 20:00:00 +1000,0.03,14.8,14.2,
Blacktown (NSW),2016-09-21 21:00:00 +1000,0,14.94,12.7,
Blacktown (NSW),2016-09-21 22:00:00 +1000,0.02,13.81,11.8,
Blacktown (NSW),2016-09-21 23:00:00 +1000,0.02,13.21,12.1,
Blacktown (NSW),2016-09-22 00:00:00 +1000,0.16,14.93,12.9,
Blacktown (NSW),2016-09-22 01:00:00 +1000,0,12.11,12.6,
Blacktown (NSW),2016-09-22 02:00:00 +1000,0,11.78,12.3,
Blacktown (NSW),2016-09-22 03:00:00 +1000,0,11.94,11.6,
Blacktown (NSW),2016-09-22 04:00:00 +1000,0.05,11.58,10.4,
Blacktown (NSW),2016-09-22 05:00:00 +1000,0.14,10.38,8.9,
Blacktown (NSW),2016-09-22 06:00:00 +1000,0.15,9.87,9.8,0
Blacktown (NSW),2016-09-22 07:00:00 +1000,43.61,12.04,12.7,0.666
Blacktown (NSW),2016-09-22 08:00:00 +1000,258.96,16.4,16,4.712
Blacktown (NSW),2016-09-22 09:00:00 +1000,482.38,21.2,17.1,10.463
Blacktown (NSW),2016-09-22 10:00:00 +1000,603.82,23.51,18.7,12.65
Blacktown (NSW),2016-09-22 11:00:00 +1000,444.78,24.02,18.4,9.37
Blacktown (NSW),2016-09-22 12:00:00 +1000,204.84,20.3,18.9,4.295
Blacktown (NSW),2016-09-22 13:00:00 +1000,372.33,21.37,17.4,8.121
Blacktown (NSW),2016-09-22 14:00:00 +1000,184.17,20.02,19,4.051
Blacktown (NSW),2016-09-22 15:00:00 +1000,224.38,20.07,17.8,4.938
Blacktown (NSW),2016-09-22 16:00:00 +1000,115.01,19.42,17.7,2.532
Blacktown (NSW),2016-09-22 17:00:00 +1000,55.35,18.82,17.8,1.218
Blacktown (NSW),2016-09-22 18:00:00 +1000,13.33,18,17.1,0.289
Blacktown (NSW),2016-09-22 19:00:00 +1000,0.04,17.12,16.4,0
Blacktown (NSW),2016-09-22 20:00:00 +1000,0,16.49,16.1,
Blacktown (NSW),2016-09-22 21:00:00 +1000,0.01,16,15.7,
Blacktown (NSW),2016-09-22 22:00:00 +1000,0.03,15.32,15.4,
Blacktown (NSW),2016-09-22 23:00:00 +1000,0.03,15.37,15.6,
Blacktown (NSW),2016-09-23 00:00:00 +1000,0.9,11.97,15.3,
Blacktown (NSW),2016-09-23 01:00:00 +1000,0.48,14.62,14.9,
Blacktown (NSW),2016-09-23 02:00:00 +1000,0.21,14.13,14.7,
Blacktown (NSW),2016-09-23 03:00:00 +1000,0.35,13.6,14.4,
Blacktown (NSW),2016-09-23 04:00:00 +1000,0.26,13.02,14,
Blacktown (NSW),2016-09-23 05:00:00 +1000,0.34,12.29,14,
Blacktown (NSW),2016-09-23 06:00:00 +1000,0.19,13.44,13.7,
Blacktown (NSW),2016-09-23 07:00:00 +1000,13.58,14.55,14.6,0.261
Blacktown (NSW),2016-09-23 08:00:00 +1000,93.81,16.33,16.3,2.019
Blacktown (NSW),2016-09-23 09:00:00 +1000,293.56,18.26,18,6.324
Blacktown (NSW),2016-09-23 10:00:00 +1000,657.52,20.71,19.1,13.831
Blacktown (NSW),2016-09-23 11:00:00 +1000,559.27,20.96,19.3,11.445
Blacktown (NSW),2016-09-23 12:00:00 +1000,302.52,21.2,20.3,6.603
Blacktown (NSW),2016-09-23 13:00:00 +1000,418.52,21.98,20.5,8.91
Blacktown (NSW),2016-09-23 14:00:00 +1000,291.19,22.07,20.6,6.217
Blacktown (NSW),2016-09-23 15:00:00 +1000,160.67,21.63,20.5,3.546
Blacktown (NSW),2016-09-23 16:00:00 +1000,183.18,21.94,20.9,4.063
Blacktown (NSW),2016-09-23 17:00:00 +1000,137.5,21.16,18.9,2.851
Blacktown (NSW),2016-09-23 18:00:00 +1000,14.28,18.97,16.9,0.234
Blacktown (NSW),2016-09-23 19:00:00 +1000,0.39,17.74,15.1,0.001
Blacktown (NSW),2016-09-23 20:00:00 +1000,0.1,16.78,14.8,
Blacktown (NSW),2016-09-23 21:00:00 +1000,0.19,15.37,13.8,
Blacktown (NSW),2016-09-23 22:00:00 +1000,0.4,13.53,12.2,
Blacktown (NSW),2016-09-23 23:00:00 +1000,0.79,12.31,11.6,
Blacktown (NSW),2016-09-24 00:00:00 +1000,0.06,15.34,10.8,
Blacktown (NSW),2016-09-24 01:00:00 +1000,0.9,11.95,10.2,
Blacktown (NSW),2016-09-24 02:00:00 +1000,0.9,11.44,11,
Blacktown (NSW),2016-09-24 03:00:00 +1000,0.75,10.74,11.4,
Blacktown (NSW),2016-09-24 04:00:00 +1000,0.96,10.97,11.7,
Blacktown (NSW),2016-09-24 05:00:00 +1000,0.99,10.34,11.4,
Blacktown (NSW),2016-09-24 06:00:00 +1000,1,9.06,11.4,0
Blacktown (NSW),2016-09-24 07:00:00 +1000,44.92,11.07,13.1,0.77
Blacktown (NSW),2016-09-24 08:00:00 +1000,234.79,13.65,14.9,4.147
Blacktown (NSW),2016-09-24 09:00:00 +1000,234.79,13.65,14.9,4.147
Blacktown (NSW),2016-09-24 10:00:00 +1000,234.79,13.65,14.9,4.147
Blacktown (NSW),2016-09-24 11:00:00 +1000,234.79,13.65,14.9,4.147
Blacktown (NSW),2016-09-24 12:00:00 +1000,799.83,26.19,21,15.604
Blacktown (NSW),2016-09-24 13:00:00 +1000,775.06,27.67,22.2,15.415
Blacktown (NSW),2016-09-24 14:00:00 +1000,637.71,27.75,22.6,12.949
Blacktown (NSW),2016-09-24 15:00:00 +1000,482.07,26.65,21.1,10.191
Blacktown (NSW),2016-09-24 16:00:00 +1000,222.38,23.52,20.3,4.883
Blacktown (NSW),2016-09-24 17:00:00 +1000,142.57,22.93,19.8,2.968
Blacktown (NSW),2016-09-24 18:00:00 +1000,26.47,20.42,18.2,0.434
Blacktown (NSW),2016-09-24 19:00:00 +1000,0.02,18.08,17.2,0
Blacktown (NSW),2016-09-24 20:00:00 +1000,0,16.99,16.4,
Blacktown (NSW),2016-09-24 21:00:00 +1000,0.02,15.76,16.7,
Blacktown (NSW),2016-09-24 22:00:00 +1000,0.04,15.81,14.9,
Blacktown (NSW),2016-09-24 23:00:00 +1000,0.04,15.09,14.6,
Blacktown (NSW),2016-09-25 00:00:00 +1000,0.01,12.48,14.6,
Blacktown (NSW),2016-09-25 01:00:00 +1000,0.09,15.28,14.3,
Blacktown (NSW),2016-09-25 02:00:00 +1000,0,15.1,14.2,
Blacktown (NSW),2016-09-25 03:00:00 +1000,0,14.83,14.5,
Blacktown (NSW),2016-09-25 04:00:00 +1000,0,14.82,14.7,
Blacktown (NSW),2016-09-25 05:00:00 +1000,0.01,14.4,13.8,
Blacktown (NSW),2016-09-25 06:00:00 +1000,0,13.34,13.5,
Blacktown (NSW),2016-09-25 07:00:00 +1000,11.92,13.16,13.4,0.246
Blacktown (NSW),2016-09-25 08:00:00 +1000,66.03,14.08,15.5,1.489
Blacktown (NSW),2016-09-25 09:00:00 +1000,103.71,16.28,15,2.316
Blacktown (NSW),2016-09-25 10:00:00 +1000,142.52,17.19,15.6,2.964
Blacktown (NSW),2016-09-25 11:00:00 +1000,353.47,20.45,19,7.402
Blacktown (NSW),2016-09-25 12:00:00 +1000,766.01,25.46,20.1,15.16
Blacktown (NSW),2016-09-25 13:00:00 +1000,377.83,25.04,20,7.902
Blacktown (NSW),2016-09-25 14:00:00 +1000,245.42,21.52,20.9,5.292
Blacktown (NSW),2016-09-25 15:00:00 +1000,432.29,24.47,18.4,9.2
Blacktown (NSW),2016-09-25 16:00:00 +1000,82.56,19.14,17.6,1.797
Blacktown (NSW),2016-09-25 17:00:00 +1000,51.5,18.13,17.1,1.117
Blacktown (NSW),2016-09-25 18:00:00 +1000,7.98,17.21,16,0.157
Blacktown (NSW),2016-09-25 19:00:00 +1000,0.08,15.53,14.8,0
Blacktown (NSW),2016-09-25 20:00:00 +1000,0.14,14.63,13.6,
Blacktown (NSW),2016-09-25 21:00:00 +1000,0.08,12.87,11.7,
Blacktown (NSW),2016-09-25 22:00:00 +1000,0.03,12.82,11.4,
Blacktown (NSW),2016-09-25 23:00:00 +1000,0.1,12.61,12.9,
Blacktown (NSW),2016-09-26 00:00:00 +1000,0.59,11.2,10.3,
Blacktown (NSW),2016-09-26 01:00:00 +1000,0.05,10.89,12.1,
Blacktown (NSW),2016-09-26 02:00:00 +1000,0.1,10.29,11.1,
Blacktown (NSW),2016-09-26 03:00:00 +1000,0.01,11,9.4,
Blacktown (NSW),2016-09-26 04:00:00 +1000,0.21,10.22,11.1,
Blacktown (NSW),2016-09-26 05:00:00 +1000,0.13,10.8,10.2,
Blacktown (NSW),2016-09-26 06:00:00 +1000,0.36,9.73,10.4,0
Blacktown (NSW),2016-09-26 07:00:00 +1000,54.43,11.09,12.2,0.941
Blacktown (NSW),2016-09-26 08:00:00 +1000,279.65,14.13,13.3,5.466
Blacktown (NSW),2016-09-26 09:00:00 +1000,505.63,17.04,14.9,11.275
Blacktown (NSW),2016-09-26 10:00:00 +1000,672.21,19.7,16.2,14.45
Blacktown (NSW),2016-09-26 11:00:00 +1000,775.81,21.46,18.1,16.168
Blacktown (NSW),2016-09-26 12:00:00 +1000,818.01,22.94,18.9,16.724
Blacktown (NSW),2016-09-26 13:00:00 +1000,801.14,23.65,19.9,16.354
Blacktown (NSW),2016-09-26 14:00:00 +1000,718.09,25.65,20.6,14.834
Blacktown (NSW),2016-09-26 15:00:00 +1000,582.35,24.66,20.8,12.5
Blacktown (NSW),2016-09-26 16:00:00 +1000,270.89,22.59,17.7,6.07
Blacktown (NSW),2016-09-26 17:00:00 +1000,114.48,20.52,17,2.523
Blacktown (NSW),2016-09-26 18:00:00 +1000,26.46,17.51,16.6,0.563
Blacktown (NSW),2016-09-26 19:00:00 +1000,0.04,16.5,14.9,0.002
Blacktown (NSW),2016-09-26 20:00:00 +1000,0,14.55,12.7,
Blacktown (NSW),2016-09-26 21:00:00 +1000,0.01,13.26,12.8,
Blacktown (NSW),2016-09-26 22:00:00 +1000,0.03,12.48,11.5,
Blacktown (NSW),2016-09-26 23:00:00 +1000,0.08,12.12,9,
Blacktown (NSW),2016-09-27 00:00:00 +1000,0.74,9.44,9.3,
Blacktown (NSW),2016-09-27 01:00:00 +1000,0.47,10.11,8.3,
Blacktown (NSW),2016-09-27 02:00:00 +1000,0.55,9.4,7.9,
Blacktown (NSW),2016-09-27 03:00:00 +1000,0.85,8.88,5.9,
Blacktown (NSW),2016-09-27 04:00:00 +1000,0.86,8.48,6.3,
Blacktown (NSW),2016-09-27 05:00:00 +1000,0.84,8.37,7,
Blacktown (NSW),2016-09-27 06:00:00 +1000,0.81,8,7.6,0.006
Blacktown (NSW),2016-09-27 07:00:00 +1000,25.31,9.71,11.4,0.397
Blacktown (NSW),2016-09-27 08:00:00 +1000,249.52,13.93,13.2,4.862
Blacktown (NSW),2016-09-27 09:00:00 +1000,505.11,18.13,16.3,11.135
Blacktown (NSW),2016-09-27 10:00:00 +1000,656.58,21.4,18.1,13.939
Blacktown (NSW),2016-09-27 11:00:00 +1000,503.19,23.48,20.1,10.055
Blacktown (NSW),2016-09-27 12:00:00 +1000,644.18,24.44,22.1,13.004
Blacktown (NSW),2016-09-27 13:00:00 +1000,799.05,24.96,21.3,16.486
Blacktown (NSW),2016-09-27 14:00:00 +1000,708.44,24.92,21.1,15.091
Blacktown (NSW),2016-09-27 15:00:00 +1000,590.49,23.61,20.1,13.017
Blacktown (NSW),2016-09-27 16:00:00 +1000,405.02,22.21,18.1,9.064
Blacktown (NSW),2016-09-27 17:00:00 +1000,170.32,19.76,17.3,3.585
Blacktown (NSW),2016-09-27 18:00:00 +1000,27.37,17.25,15.1,0.438
Blacktown (NSW),2016-09-27 19:00:00 +1000,0.41,15.21,13.9,0.011
Blacktown (NSW),2016-09-27 20:00:00 +1000,0.57,13.58,12.3,
Blacktown (NSW),2016-09-27 21:00:00 +1000,0.58,12.47,10.5,
Blacktown (NSW),2016-09-27 22:00:00 +1000,0.32,11.76,8.7,
Blacktown (NSW),2016-09-27 23:00:00 +1000,0.77,10.49,8.3,
Blacktown (NSW),2016-09-28 00:00:00 +1000,0,11.32,9.8,
Blacktown (NSW),2016-09-28 01:00:00 +1000,0.83,7.89,9.8,
Blacktown (NSW),2016-09-28 02:00:00 +1000,0.95,7.03,8.3,
Blacktown (NSW),2016-09-28 03:00:00 +1000,0.79,6.71,9.7,
Blacktown (NSW),2016-09-28 04:00:00 +1000,0.92,6.65,9.3,
Blacktown (NSW),2016-09-28 05:00:00 +1000,0.82,6.11,5.8,
Blacktown (NSW),2016-09-28 06:00:00 +1000,1.21,5.47,5.1,0
Blacktown (NSW),2016-09-28 07:00:00 +1000,65.24,8.66,10,1.058
Blacktown (NSW),2016-09-28 08:00:00 +1000,286.14,13.39,12.7,5.569
Blacktown (NSW),2016-09-28 09:00:00 +1000,503.94,17.63,14.7,11.144
Blacktown (NSW),2016-09-28 10:00:00 +1000,668.78,20.18,16.8,14.209
Blacktown (NSW),2016-09-28 11:00:00 +1000,772.71,22.08,18.4,15.889
Blacktown (NSW),2016-09-28 12:00:00 +1000,816.45,23.63,18.8,16.386
Blacktown (NSW),2016-09-28 13:00:00 +1000,806.73,25.2,19.6,16.271
Blacktown (NSW),2016-09-28 14:00:00 +1000,715.69,25.67,19.8,14.79
Blacktown (NSW),2016-09-28 15:00:00 +1000,589.68,25.24,20.3,12.706
Blacktown (NSW),2016-09-28 16:00:00 +1000,377.73,22.76,18.8,8.482
Blacktown (NSW),2016-09-28 17:00:00 +1000,161.34,20.47,17.4,3.35
Blacktown (NSW),2016-09-28 18:00:00 +1000,26.17,18.03,16.1,0.409
Blacktown (NSW),2016-09-28 19:00:00 +1000,0.35,15.86,15,0.008
Blacktown (NSW),2016-09-28 20:00:00 +1000,0.02,14.18,12.7,
Blacktown (NSW),2016-09-28 21:00:00 +1000,0,13.17,11,
Blacktown (NSW),2016-09-28 22:00:00 +1000,0,13.15,10.9,
Blacktown (NSW),2016-09-28 23:00:00 +1000,0.01,12.49,10.4,
Blacktown (NSW),2016-09-29 00:00:00 +1000,0,12.74,10.3,
Blacktown (NSW),2016-09-29 01:00:00 +1000,0,10.02,9.6,
Blacktown (NSW),2016-09-29 02:00:00 +1000,0,9.92,9.4,
Blacktown (NSW),2016-09-29 03:00:00 +1000,0.01,9.17,10.2,
Blacktown (NSW),2016-09-29 04:00:00 +1000,0,9.87,10.1,
Blacktown (NSW),2016-09-29 05:00:00 +1000,0.11,10.37,10,
Blacktown (NSW),2016-09-29 06:00:00 +1000,0.03,10.48,9.7,0.017
Blacktown (NSW),2016-09-29 07:00:00 +1000,3.84,10.51,10,0.057
Blacktown (NSW),2016-09-29 08:00:00 +1000,19.66,10.77,10.5,0.349
Blacktown (NSW),2016-09-29 09:00:00 +1000,45.8,11.69,10.7,0.932
Blacktown (NSW),2016-09-29 10:00:00 +1000,80.39,12.71,11.8,1.664
Blacktown (NSW),2016-09-29 11:00:00 +1000,189.75,14.62,14,3.995
Blacktown (NSW),2016-09-29 12:00:00 +1000,386.61,20.63,15.8,7.907
Blacktown (NSW),2016-09-29 13:00:00 +1000,249.84,20.23,17.8,5.396
Blacktown (NSW),2016-09-29 14:00:00 +1000,541.33,21.97,18.1,11.228
Blacktown (NSW),2016-09-29 15:00:00 +1000,319.89,22.87,20.1,6.837
Blacktown (NSW),2016-09-29 16:00:00 +1000,399.78,24.5,21.2,8.947
Blacktown (NSW),2016-09-29 17:00:00 +1000,177.9,22.6,19.6,3.881
Blacktown (NSW),2016-09-29 18:00:00 +1000,25.48,19.39,17,0.502
Blacktown (NSW),2016-09-29 19:00:00 +1000,0.3,16.98,15.6,0.008
Blacktown (NSW),2016-09-29 20:00:00 +1000,0.01,15.5,15.9,
Blacktown (NSW),2016-09-29 21:00:00 +1000,0,14.62,14.1,
Blacktown (NSW),2016-09-29 22:00:00 +1000,0,14.91,14.2,
Blacktown (NSW),2016-09-29 23:00:00 +1000,0,13.92,13.5,
Blacktown (NSW),2016-09-30 00:00:00 +1000,0,12.09,13.4,
Blacktown (NSW),2016-09-30 01:00:00 +1000,0.14,11.95,12,
Blacktown (NSW),2016-09-30 02:00:00 +1000,0.04,11.99,12,
Blacktown (NSW),2016-09-30 03:00:00 +1000,0,12.03,11.8,
Blacktown (NSW),2016-09-30 04:00:00 +1000,0.17,11.9,11.5,
Blacktown (NSW),2016-09-30 05:00:00 +1000,0.34,11.58,11.5,
Blacktown (NSW),2016-09-30 06:00:00 +1000,0.76,11.45,11.7,0.009
Blacktown (NSW),2016-09-30 07:00:00 +1000,67.19,13.11,13.3,1.125
Blacktown (NSW),2016-09-30 08:00:00 +1000,290.7,16.65,15.2,5.699
Blacktown (NSW),2016-09-30 09:00:00 +1000,439.97,19.06,15.7,9.659
Blacktown (NSW),2016-09-30 10:00:00 +1000,277.88,18.53,16.2,6.1
Blacktown (NSW),2016-09-30 11:00:00 +1000,479.32,20.21,16.4,10.075
Blacktown (NSW),2016-09-30 12:00:00 +1000,706.43,20.66,17.2,14.153
Blacktown (NSW),2016-09-30 13:00:00 +1000,594.31,18.86,16.5,12.421
Blacktown (NSW),2016-09-30 14:00:00 +1000,479.27,18.92,16.5,10.309
Blacktown (NSW),2016-09-30 15:00:00 +1000,458.12,17.89,16.9,10.098
Blacktown (NSW),2016-09-30 16:00:00 +1000,372.85,17.51,15.5,8.422
Blacktown (NSW),2016-09-30 17:00:00 +1000,142.46,15.35,13.5,3.098
Blacktown (NSW),2016-09-30 18:00:00 +1000,30.19,14.22,14.6,0.569
Blacktown (NSW),2016-09-30 19:00:00 +1000,1.1,13.33,13.8,0.02
Blacktown (NSW),2016-09-30 20:00:00 +1000,0.4,14.23,13.8,
Blacktown (NSW),2016-09-30 21:00:00 +1000,0,13.34,13.8,
Blacktown (NSW),2016-09-30 22:00:00 +1000,0.02,12.32,13.3,
Blacktown (NSW),2016-09-30 23:00:00 +1000,0.01,11.9,13.4,
Blacktown (NSW),2016-10-01 00:00:00 +1000,0.07,12.96,11.4,
Blacktown (NSW),2016-10-01 01:00:00 +1000,0,11.64,12.7,
Blacktown (NSW),2016-10-01 02:00:00 +1000,0.02,11.21,13.9,
Blacktown (NSW),2016-10-01 03:00:00 +1000,0.12,12.09,13.2,
Blacktown (NSW),2016-10-01 04:00:00 +1000,0.21,13.45,14.5,
Blacktown (NSW),2016-10-01 05:00:00 +1000,0.04,12.9,14.5,
Blacktown (NSW),2016-10-01 06:00:00 +1000,0.99,13,14.4,0.021
Blacktown (NSW),2016-10-01 07:00:00 +1000,62.64,15.54,15.6,1.19
Blacktown (NSW),2016-10-01 08:00:00 +1000,175.7,17.56,17.4,3.448
Blacktown (NSW),2016-10-01 09:00:00 +1000,489.08,20.78,17.8,10.642
Blacktown (NSW),2016-10-01 10:00:00 +1000,428.93,20.68,18.6,9.151
Blacktown (NSW),2016-10-01 11:00:00 +1000,607.8,21.99,19.1,12.415
Blacktown (NSW),2016-10-01 12:00:00 +1000,827.19,22.17,19.8,16.898
Blacktown (NSW),2016-10-01 13:00:00 +1000,759.47,22.36,20.1,15.588
Blacktown (NSW),2016-10-01 14:00:00 +1000,576.93,22.56,20,12.007
Blacktown (NSW),2016-10-01 15:00:00 +1000,467.69,22.08,18.9,10.09
Blacktown (NSW),2016-10-01 16:00:00 +1000,312.15,21.6,19.9,7.02
Blacktown (NSW),2016-10-01 17:00:00 +1000,166.7,20.8,18.8,3.728
Blacktown (NSW),2016-10-01 18:00:00 +1000,27.05,18.63,16.7,0.527
Blacktown (NSW),2016-10-01 19:00:00 +1000,0.82,17.23,15.8,0.012
Blacktown (NSW),2016-10-01 20:00:00 +1000,0.48,15.97,14.5,
Blacktown (NSW),2016-10-01 21:00:00 +1000,0,14.3,13.5,
Blacktown (NSW),2016-10-01 22:00:00 +1000,0.02,12.95,12,
Blacktown (NSW),2016-10-01 23:00:00 +1000,0.05,12.71,13.4,
Blacktown (NSW),2016-10-02 00:00:00 +1000,0,18.88,9.9,
Blacktown (NSW),2016-10-02 01:00:00 +1000,0.14,11.98,9,
Blacktown (NSW),2016-10-02 02:00:00 +1000,0.07,9.93,8.4,
Blacktown (NSW),2016-10-02 03:00:00 +1000,0.14,9.34,8.6,
Blacktown (NSW),2016-10-02 04:00:00 +1000,0.23,9.03,8.4,
Blacktown (NSW),2016-10-02 05:00:00 +1000,1.27,9.2,8.8,0.016
Blacktown (NSW),2016-10-02 06:00:00 +1000,74.98,12.67,9.5,1.262
Blacktown (NSW),2016-10-02 07:00:00 +1000,294.91,17.38,12.4,5.814
Blacktown (NSW),2016-10-02 08:00:00 +1000,505.17,21.77,15.2,10.959
Blacktown (NSW),2016-10-02 09:00:00 +1000,660.74,25.32,18.8,14.027
Blacktown (NSW),2016-10-02 10:00:00 +1000,754.75,27.96,21,15.498
Blacktown (NSW),2016-10-02 11:00:00 +1000,797.89,28.47,22.7,16.08
Blacktown (NSW),2016-10-02 12:00:00 +1000,777,30.55,24.1,15.621
Blacktown (NSW),2016-10-02 13:00:00 +1000,700.46,30.64,24.2,14.439
Blacktown (NSW),2016-10-02 14:00:00 +1000,566.8,30.45,25.4,12.177
Blacktown (NSW),2016-10-02 15:00:00 +1000,376.88,29.88,26,8.403
Blacktown (NSW),2016-10-02 16:00:00 +1000,166.21,28.59,26.1,3.537
Blacktown (NSW),2016-10-02 17:00:00 +1000,25.64,25.37,25.4,0.474
Blacktown (NSW),2016-10-02 18:00:00 +1000,0.3,22.82,22.9,0.008
Blacktown (NSW),2016-10-02 19:00:00 +1000,0,22,22.8,
Blacktown (NSW),2016-10-02 20:00:00 +1000,0,20.97,22.3,
Blacktown (NSW),2016-10-02 21:00:00 +1000,0,18.76,20.3,
Blacktown (NSW),2016-10-02 22:00:00 +1000,0,17.88,19.3,
Blacktown (NSW),2016-10-02 23:00:00 +1000,0.05,15.98,19.1,
Blacktown (NSW),2016-10-03 00:00:00 +1000,0,18.16,18.3,
Blacktown (NSW),2016-10-03 01:00:00 +1000,0,18.7,18.2,
Blacktown (NSW),2016-10-03 02:00:00 +1000,0,19.1,18.2,
Blacktown (NSW),2016-10-03 03:00:00 +1000,0,19.46,18.9,
Blacktown (NSW),2016-10-03 04:00:00 +1000,0,19.12,18.8,
Blacktown (NSW),2016-10-03 05:00:00 +1000,0.32,18.52,18.3,0.025
Blacktown (NSW),2016-10-03 06:00:00 +1000,42.22,19.91,19.3,0.868
Blacktown (NSW),2016-10-03 07:00:00 +1000,80.95,21.83,20.7,1.76
Blacktown (NSW),2016-10-03 08:00:00 +1000,314.4,24.13,21.5,6.67
Blacktown (NSW),2016-10-03 09:00:00 +1000,450.36,25.62,22.3,9.208
Blacktown (NSW),2016-10-03 10:00:00 +1000,581.02,26.21,23,11.68
Blacktown (NSW),2016-10-03 11:00:00 +1000,583.06,25.76,23.6,11.75
Blacktown (NSW),2016-10-03 12:00:00 +1000,414.16,25.38,22.4,8.651
Blacktown (NSW),2016-10-03 13:00:00 +1000,236.58,23.93,22.8,5.255
Blacktown (NSW),2016-10-03 14:00:00 +1000,401.99,23.84,20.7,8.929
Blacktown (NSW),2016-10-03 15:00:00 +1000,401.46,23.08,21.3,9.15
Blacktown (NSW),2016-10-03 16:00:00 +1000,177.45,21.48,20,3.91
Blacktown (NSW),2016-10-03 17:00:00 +1000,29.07,19.22,18.8,0.485
Blacktown (NSW),2016-10-03 18:00:00 +1000,0.72,17.49,17.3,0.019
Blacktown (NSW),2016-10-03 19:00:00 +1000,0.06,16.46,15.7,
Blacktown (NSW),2016-10-03 20:00:00 +1000,0.02,16.17,16,
Blacktown (NSW),2016-10-03 21:00:00 +1000,0,15.63,15.8,
Blacktown (NSW),2016-10-03 22:00:00 +1000,0.12,15.84,15.8,
Blacktown (NSW),2016-10-03 23:00:00 +1000,0.16,12.67,15.7,
Blacktown (NSW),2016-10-04 00:00:00 +1000,0.05,15.83,15.9,
Blacktown (NSW),2016-10-04 01:00:00 +1000,0.12,14.57,15.4,
Blacktown (NSW),2016-10-04 02:00:00 +1000,0.65,14.26,14.5,
Blacktown (NSW),2016-10-04 03:00:00 +1000,0.74,14.57,14.7,
Blacktown (NSW),2016-10-04 04:00:00 +1000,0.91,14.02,14.3,
Blacktown (NSW),2016-10-04 05:00:00 +1000,2.3,13.65,13.8,0.017
Blacktown (NSW),2016-10-04 06:00:00 +1000,81.7,15,13.1,1.404
Blacktown (NSW),2016-10-04 07:00:00 +1000,300.43,17.92,14.9,5.978
Blacktown (NSW),2016-10-04 08:00:00 +1000,525.56,20.09,16.6,11.586
Blacktown (NSW),2016-10-04 09:00:00 +1000,696.44,20.87,17.7,14.897
Blacktown (NSW),2016-10-04 10:00:00 +1000,796.48,22.92,18.6,16.578
Blacktown (NSW),2016-10-04 11:00:00 +1000,839.5,23.78,20,17.304
Blacktown (NSW),2016-10-04 12:00:00 +1000,823.71,23.65,21,17.129
Blacktown (NSW),2016-10-04 13:00:00 +1000,741.06,23.93,21.7,15.708
Blacktown (NSW),2016-10-04 14:00:00 +1000,576.3,24.19,22.1,12.637
Blacktown (NSW),2016-10-04 15:00:00 +1000,371.05,23.69,22.3,8.342
Blacktown (NSW),2016-10-04 16:00:00 +1000,132.4,22.59,22,2.907
Blacktown (NSW),2016-10-04 17:00:00 +1000,45.79,21.85,20.9,0.997
