Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Blacktown (NSW),2015-11-28 20:00:00 +1000,0,20.87,19.8,0
Blacktown (NSW),2015-11-28 21:00:00 +1000,0,20.56,19.8,
Blacktown (NSW),2015-11-28 22:00:00 +1000,0.09,20.33,19.8,
Blacktown (NSW),2015-11-28 23:00:00 +1000,0,20.33,19.9,
Blacktown (NSW),2015-11-29 00:00:00 +1000,0,20.48,19.6,
Blacktown (NSW),2015-11-29 01:00:00 +1000,0.09,20.5,20.1,
Blacktown (NSW),2015-11-29 02:00:00 +1000,0.13,20.73,20.1,
Blacktown (NSW),2015-11-29 03:00:00 +1000,0.09,20.77,20.3,
Blacktown (NSW),2015-11-29 04:00:00 +1000,0.27,20.57,19.5,
Blacktown (NSW),2015-11-29 05:00:00 +1000,0.24,19.97,18.8,
Blacktown (NSW),2015-11-29 06:00:00 +1000,8.35,19.28,18.8,0.138
Blacktown (NSW),2015-11-29 07:00:00 +1000,61.09,19.76,19.4,1.333
Blacktown (NSW),2015-11-29 08:00:00 +1000,181.85,23.36,20.4,3.981
Blacktown (NSW),2015-11-29 09:00:00 +1000,244.76,26.71,21.7,5.293
Blacktown (NSW),2015-11-29 10:00:00 +1000,174.04,26.88,22.3,3.817
Blacktown (NSW),2015-11-29 11:00:00 +1000,324.78,28.04,24.8,6.887
Blacktown (NSW),2015-11-29 12:00:00 +1000,682.3,32.59,25.4,13.424
Blacktown (NSW),2015-11-29 13:00:00 +1000,566.8,32.12,26.3,11.33
Blacktown (NSW),2015-11-29 14:00:00 +1000,679.72,36.13,27.6,13.539
Blacktown (NSW),2015-11-29 15:00:00 +1000,466.28,32.59,28.4,9.744
Blacktown (NSW),2015-11-29 16:00:00 +1000,325.36,32.35,27.7,7.142
Blacktown (NSW),2015-11-29 17:00:00 +1000,152.44,29.76,26.4,3.543
Blacktown (NSW),2015-11-29 18:00:00 +1000,53.72,28.35,24.3,1.18
Blacktown (NSW),2015-11-29 19:00:00 +1000,13.48,25.05,23,0.228
Blacktown (NSW),2015-11-29 20:00:00 +1000,0.02,22.83,21,0
Blacktown (NSW),2015-11-29 21:00:00 +1000,0.06,21.77,19.6,
Blacktown (NSW),2015-11-29 22:00:00 +1000,0.01,21.3,19.6,
Blacktown (NSW),2015-11-29 23:00:00 +1000,0.19,20.52,19.4,
Blacktown (NSW),2015-11-30 00:00:00 +1000,0.01,20.29,19.1,
Blacktown (NSW),2015-11-30 01:00:00 +1000,0,20.05,18.5,
Blacktown (NSW),2015-11-30 02:00:00 +1000,0,19.99,18.7,
Blacktown (NSW),2015-11-30 03:00:00 +1000,0,19.29,17.9,
Blacktown (NSW),2015-11-30 04:00:00 +1000,0.31,18.76,16.5,
Blacktown (NSW),2015-11-30 05:00:00 +1000,0.48,17.42,15.2,0
Blacktown (NSW),2015-11-30 06:00:00 +1000,23.1,19.01,18.4,0.416
Blacktown (NSW),2015-11-30 07:00:00 +1000,118.94,24.9,20,2.521
Blacktown (NSW),2015-11-30 08:00:00 +1000,348.56,25.01,21.2,8.071
Blacktown (NSW),2015-11-30 09:00:00 +1000,486.39,26.42,22.1,10.489
Blacktown (NSW),2015-11-30 10:00:00 +1000,664.95,29.57,24.1,13.892
Blacktown (NSW),2015-11-30 11:00:00 +1000,753.63,32.27,25.9,15.188
Blacktown (NSW),2015-11-30 12:00:00 +1000,790.63,34.59,27.9,15.648
Blacktown (NSW),2015-11-30 13:00:00 +1000,771.74,35.79,29.3,15.26
Blacktown (NSW),2015-11-30 14:00:00 +1000,692.37,37.28,28.4,13.943
Blacktown (NSW),2015-11-30 15:00:00 +1000,570.52,33.33,28.8,12.07
Blacktown (NSW),2015-11-30 16:00:00 +1000,393.42,33.15,27.8,8.781
Blacktown (NSW),2015-11-30 17:00:00 +1000,188.6,32.24,26.7,4.628
Blacktown (NSW),2015-11-30 18:00:00 +1000,47.79,29.61,25.1,1.09
Blacktown (NSW),2015-11-30 19:00:00 +1000,15.88,25.84,23,0.268
Blacktown (NSW),2015-11-30 20:00:00 +1000,0.04,22.98,21.4,0
Blacktown (NSW),2015-11-30 21:00:00 +1000,0.08,21.97,20.4,
Blacktown (NSW),2015-11-30 22:00:00 +1000,0.16,21.1,18.8,
Blacktown (NSW),2015-11-30 23:00:00 +1000,0,30.14,18.3,
Blacktown (NSW),2015-12-01 00:00:00 +1000,0.26,19.26,18.2,
Blacktown (NSW),2015-12-01 01:00:00 +1000,0.25,18.51,17.7,
Blacktown (NSW),2015-12-01 02:00:00 +1000,0.48,18.58,16.4,
Blacktown (NSW),2015-12-01 03:00:00 +1000,0.58,17.98,16.1,
Blacktown (NSW),2015-12-01 04:00:00 +1000,0.78,17.75,16.2,
Blacktown (NSW),2015-12-01 05:00:00 +1000,1.03,17.36,15.9,0.009
Blacktown (NSW),2015-12-01 06:00:00 +1000,22.63,19.36,18.1,0.441
Blacktown (NSW),2015-12-01 07:00:00 +1000,118.25,26.34,20.7,2.584
Blacktown (NSW),2015-12-01 08:00:00 +1000,315.81,27.98,24.2,7.324
Blacktown (NSW),2015-12-01 09:00:00 +1000,508.38,33.21,28.2,11.059
Blacktown (NSW),2015-12-01 10:00:00 +1000,651.84,37.31,32.5,13.542
Blacktown (NSW),2015-12-01 11:00:00 +1000,742.83,39.93,34.6,14.933
Blacktown (NSW),2015-12-01 12:00:00 +1000,774.31,42.1,36.7,15.26
Blacktown (NSW),2015-12-01 13:00:00 +1000,751.12,43.56,37.8,14.838
Blacktown (NSW),2015-12-01 14:00:00 +1000,692.18,43.44,37,13.903
Blacktown (NSW),2015-12-01 15:00:00 +1000,547.47,42.89,36.5,11.424
Blacktown (NSW),2015-12-01 16:00:00 +1000,285.51,41.24,37.8,6.24
Blacktown (NSW),2015-12-01 17:00:00 +1000,118.92,38.47,35.6,2.652
Blacktown (NSW),2015-12-01 18:00:00 +1000,60.16,35.95,32.3,1.348
Blacktown (NSW),2015-12-01 19:00:00 +1000,14.31,33.88,29.4,0.297
Blacktown (NSW),2015-12-01 20:00:00 +1000,0,32.02,26.3,0
Blacktown (NSW),2015-12-01 21:00:00 +1000,0,30.73,30,
Blacktown (NSW),2015-12-01 22:00:00 +1000,0,31.25,28.9,
Blacktown (NSW),2015-12-01 23:00:00 +1000,0.41,17.46,27.5,
Blacktown (NSW),2015-12-02 00:00:00 +1000,0,28.13,22.5,
Blacktown (NSW),2015-12-02 01:00:00 +1000,0,22.09,20.2,
Blacktown (NSW),2015-12-02 02:00:00 +1000,0.02,20.22,19.2,
Blacktown (NSW),2015-12-02 03:00:00 +1000,0.05,19.73,18.7,
Blacktown (NSW),2015-12-02 04:00:00 +1000,0.12,19.62,18.4,
Blacktown (NSW),2015-12-02 05:00:00 +1000,0.06,19.38,18,0
Blacktown (NSW),2015-12-02 06:00:00 +1000,40.65,19.58,18.8,0.92
Blacktown (NSW),2015-12-02 07:00:00 +1000,88.24,20.08,18.7,1.935
Blacktown (NSW),2015-12-02 08:00:00 +1000,177.37,20.63,19.7,3.854
Blacktown (NSW),2015-12-02 09:00:00 +1000,175.77,21.44,20.6,3.803
Blacktown (NSW),2015-12-02 10:00:00 +1000,322.44,22.49,22.3,6.843
Blacktown (NSW),2015-12-02 11:00:00 +1000,647.79,26.35,22.3,13.033
Blacktown (NSW),2015-12-02 12:00:00 +1000,644.18,25.89,20.4,13.02
Blacktown (NSW),2015-12-02 13:00:00 +1000,726.82,22.61,19.8,14.886
Blacktown (NSW),2015-12-02 14:00:00 +1000,646.93,21.61,19.6,13.459
Blacktown (NSW),2015-12-02 15:00:00 +1000,513.36,20.86,18.2,11.042
Blacktown (NSW),2015-12-02 16:00:00 +1000,198.4,19.3,17.8,4.4
Blacktown (NSW),2015-12-02 17:00:00 +1000,136.57,18.6,17.3,3.007
Blacktown (NSW),2015-12-02 18:00:00 +1000,55.47,18.23,17.1,1.212
Blacktown (NSW),2015-12-02 19:00:00 +1000,8.31,18.06,17,0.155
Blacktown (NSW),2015-12-02 20:00:00 +1000,0.1,18.03,16.9,0
Blacktown (NSW),2015-12-02 21:00:00 +1000,0.11,17.99,16.6,
Blacktown (NSW),2015-12-02 22:00:00 +1000,0.34,17.62,16.2,
Blacktown (NSW),2015-12-02 23:00:00 +1000,1,14.2,15.7,
Blacktown (NSW),2015-12-03 00:00:00 +1000,0.56,16.63,14.3,
Blacktown (NSW),2015-12-03 01:00:00 +1000,0.64,15.94,15.3,
Blacktown (NSW),2015-12-03 02:00:00 +1000,0.36,16.12,15.4,
Blacktown (NSW),2015-12-03 03:00:00 +1000,0.32,15.93,15.4,
Blacktown (NSW),2015-12-03 04:00:00 +1000,0.7,16.13,15.5,
Blacktown (NSW),2015-12-03 05:00:00 +1000,0.36,16.03,15.3,0
Blacktown (NSW),2015-12-03 06:00:00 +1000,17.01,16.61,16.1,0.341
Blacktown (NSW),2015-12-03 07:00:00 +1000,86.29,17.85,17,1.911
Blacktown (NSW),2015-12-03 08:00:00 +1000,159.59,19.2,17.9,3.496
Blacktown (NSW),2015-12-03 09:00:00 +1000,204.52,19.41,18.8,4.477
Blacktown (NSW),2015-12-03 10:00:00 +1000,362.6,21.14,19.9,7.928
Blacktown (NSW),2015-12-03 11:00:00 +1000,533.98,23.4,20.4,11.177
Blacktown (NSW),2015-12-03 12:00:00 +1000,779.79,25.82,21.2,15.526
Blacktown (NSW),2015-12-03 13:00:00 +1000,622.1,26.33,20.2,12.551
Blacktown (NSW),2015-12-03 14:00:00 +1000,558.42,24.78,20.3,11.752
Blacktown (NSW),2015-12-03 15:00:00 +1000,539.13,24.91,20.7,11.469
Blacktown (NSW),2015-12-03 16:00:00 +1000,382.16,24.1,20.3,8.571
Blacktown (NSW),2015-12-03 17:00:00 +1000,228.03,23.67,19.6,5.413
Blacktown (NSW),2015-12-03 18:00:00 +1000,79.19,21.47,18.9,1.783
Blacktown (NSW),2015-12-03 19:00:00 +1000,22.96,19.96,17.4,0.433
Blacktown (NSW),2015-12-03 20:00:00 +1000,1.08,18.07,16.9,0.004
Blacktown (NSW),2015-12-03 21:00:00 +1000,0.95,16.99,15.1,
Blacktown (NSW),2015-12-03 22:00:00 +1000,1,16.15,13.5,
Blacktown (NSW),2015-12-03 23:00:00 +1000,1,15.73,13.5,
Blacktown (NSW),2015-12-04 00:00:00 +1000,1,13.54,12.9,
Blacktown (NSW),2015-12-04 01:00:00 +1000,1,13.69,12.2,
Blacktown (NSW),2015-12-04 02:00:00 +1000,1,13.14,12.2,
Blacktown (NSW),2015-12-04 03:00:00 +1000,1,12.43,12.2,
Blacktown (NSW),2015-12-04 04:00:00 +1000,1,12.08,12.7,
Blacktown (NSW),2015-12-04 05:00:00 +1000,1.16,11.98,11.2,0
Blacktown (NSW),2015-12-04 06:00:00 +1000,23.52,14.76,14.1,0.45
Blacktown (NSW),2015-12-04 07:00:00 +1000,121.49,22.53,17,2.699
Blacktown (NSW),2015-12-04 08:00:00 +1000,322.21,21.73,19.1,7.564
Blacktown (NSW),2015-12-04 09:00:00 +1000,340.38,23.98,19.6,7.487
Blacktown (NSW),2015-12-04 10:00:00 +1000,182.9,23.83,20.3,4.05
Blacktown (NSW),2015-12-04 11:00:00 +1000,246.89,24.13,21.5,5.466
Blacktown (NSW),2015-12-04 12:00:00 +1000,440.89,26.44,21.3,9.357
Blacktown (NSW),2015-12-04 13:00:00 +1000,522.57,27.47,21.6,10.795
Blacktown (NSW),2015-12-04 14:00:00 +1000,725.86,31.06,22.5,14.699
Blacktown (NSW),2015-12-04 15:00:00 +1000,541.87,27.9,23.3,11.442
Blacktown (NSW),2015-12-04 16:00:00 +1000,372.01,27.15,22.9,8.341
Blacktown (NSW),2015-12-04 17:00:00 +1000,200.96,26.35,22.3,4.978
Blacktown (NSW),2015-12-04 18:00:00 +1000,49.59,24.8,20.7,1.137
Blacktown (NSW),2015-12-04 19:00:00 +1000,17.39,21.64,19,0.272
Blacktown (NSW),2015-12-04 20:00:00 +1000,1.13,18.88,17.5,0.004
Blacktown (NSW),2015-12-04 21:00:00 +1000,0.96,17.4,16.8,
Blacktown (NSW),2015-12-04 22:00:00 +1000,1,16.65,14.4,
Blacktown (NSW),2015-12-04 23:00:00 +1000,0,17.84,14.2,
Blacktown (NSW),2015-12-05 00:00:00 +1000,0.93,15.06,13.4,
Blacktown (NSW),2015-12-05 01:00:00 +1000,0.98,14.61,13.1,
Blacktown (NSW),2015-12-05 02:00:00 +1000,0.96,13.94,12.8,
Blacktown (NSW),2015-12-05 03:00:00 +1000,1,12.75,12.1,
Blacktown (NSW),2015-12-05 04:00:00 +1000,1,12.35,12.4,
Blacktown (NSW),2015-12-05 05:00:00 +1000,1.18,12.29,12.2,0
Blacktown (NSW),2015-12-05 06:00:00 +1000,23.76,15.04,14.4,0.438
Blacktown (NSW),2015-12-05 07:00:00 +1000,114.94,22.42,17.1,2.647
Blacktown (NSW),2015-12-05 08:00:00 +1000,320.57,23.21,18.9,7.594
Blacktown (NSW),2015-12-05 09:00:00 +1000,520.04,26.3,21.1,11.514
Blacktown (NSW),2015-12-05 10:00:00 +1000,675.48,28.7,22.8,14.277
Blacktown (NSW),2015-12-05 11:00:00 +1000,758.75,31.03,25.1,15.493
Blacktown (NSW),2015-12-05 12:00:00 +1000,799.69,32.37,26.1,15.998
Blacktown (NSW),2015-12-05 13:00:00 +1000,783.75,35.04,28.3,15.611
Blacktown (NSW),2015-12-05 14:00:00 +1000,706.29,34.35,28.4,14.352
Blacktown (NSW),2015-12-05 15:00:00 +1000,580.49,32.32,27.9,12.243
Blacktown (NSW),2015-12-05 16:00:00 +1000,394.95,32.02,26.8,8.83
Blacktown (NSW),2015-12-05 17:00:00 +1000,196,30.57,25.7,4.786
Blacktown (NSW),2015-12-05 18:00:00 +1000,59.62,27.77,23.2,1.367
Blacktown (NSW),2015-12-05 19:00:00 +1000,12.35,23.78,20.8,0.207
Blacktown (NSW),2015-12-05 20:00:00 +1000,0.01,21,19.1,0
Blacktown (NSW),2015-12-05 21:00:00 +1000,0,19.67,17.7,
Blacktown (NSW),2015-12-05 22:00:00 +1000,0,19.09,17.5,
Blacktown (NSW),2015-12-05 23:00:00 +1000,0.37,20.65,16.3,
Blacktown (NSW),2015-12-06 00:00:00 +1000,0.07,17.15,15.4,
Blacktown (NSW),2015-12-06 01:00:00 +1000,0.08,16.71,15,
Blacktown (NSW),2015-12-06 02:00:00 +1000,0.03,16.06,15,
Blacktown (NSW),2015-12-06 03:00:00 +1000,0,16.02,14.5,
Blacktown (NSW),2015-12-06 04:00:00 +1000,0,15.28,13.9,
Blacktown (NSW),2015-12-06 05:00:00 +1000,0.23,15.26,14.3,0.005
Blacktown (NSW),2015-12-06 06:00:00 +1000,22.78,17.18,17.1,0.437
Blacktown (NSW),2015-12-06 07:00:00 +1000,113.81,23.47,19.1,2.534
Blacktown (NSW),2015-12-06 08:00:00 +1000,302.02,24.96,22.5,7.019
Blacktown (NSW),2015-12-06 09:00:00 +1000,499.62,28.81,24,10.857
Blacktown (NSW),2015-12-06 10:00:00 +1000,643.85,31.13,25.5,13.346
Blacktown (NSW),2015-12-06 11:00:00 +1000,730.86,31.58,27.3,14.689
Blacktown (NSW),2015-12-06 12:00:00 +1000,772.12,33.22,28.4,15.185
Blacktown (NSW),2015-12-06 13:00:00 +1000,770.78,33.91,29.7,15.179
Blacktown (NSW),2015-12-06 14:00:00 +1000,696.51,33.11,29.2,14.042
Blacktown (NSW),2015-12-06 15:00:00 +1000,572.52,31.27,28.7,12.103
Blacktown (NSW),2015-12-06 16:00:00 +1000,396.4,30.49,27.2,8.837
Blacktown (NSW),2015-12-06 17:00:00 +1000,201.25,29.64,25.6,4.872
Blacktown (NSW),2015-12-06 18:00:00 +1000,58.83,28.16,23.5,1.353
Blacktown (NSW),2015-12-06 19:00:00 +1000,17.7,24.51,21.4,0.307
Blacktown (NSW),2015-12-06 20:00:00 +1000,0.24,21.9,20.6,0.008
Blacktown (NSW),2015-12-06 21:00:00 +1000,0.3,21.14,20.4,
Blacktown (NSW),2015-12-06 22:00:00 +1000,0.55,20.94,19.7,
Blacktown (NSW),2015-12-06 23:00:00 +1000,0.01,21.19,18.8,
Blacktown (NSW),2015-12-07 00:00:00 +1000,0.52,19.6,17.4,
Blacktown (NSW),2015-12-07 01:00:00 +1000,0.64,18.77,16.8,
Blacktown (NSW),2015-12-07 02:00:00 +1000,0.76,18.17,16.1,
Blacktown (NSW),2015-12-07 03:00:00 +1000,0.88,18.03,16,
Blacktown (NSW),2015-12-07 04:00:00 +1000,0.84,17.45,16.2,
Blacktown (NSW),2015-12-07 05:00:00 +1000,1.03,17.11,16.5,0.003
Blacktown (NSW),2015-12-07 06:00:00 +1000,31.81,18.85,18.7,0.685
Blacktown (NSW),2015-12-07 07:00:00 +1000,106.74,22.2,20.7,2.307
Blacktown (NSW),2015-12-07 08:00:00 +1000,246.57,25.21,22.7,5.493
Blacktown (NSW),2015-12-07 09:00:00 +1000,416.23,25.72,23.7,8.943
Blacktown (NSW),2015-12-07 10:00:00 +1000,511.27,28.74,24.1,10.602
Blacktown (NSW),2015-12-07 11:00:00 +1000,522.47,28.81,24.9,10.597
Blacktown (NSW),2015-12-07 12:00:00 +1000,653.86,29.96,26.4,12.963
Blacktown (NSW),2015-12-07 13:00:00 +1000,532.74,29.21,26.7,10.762
Blacktown (NSW),2015-12-07 14:00:00 +1000,495.39,29.69,26.1,10.354
Blacktown (NSW),2015-12-07 15:00:00 +1000,289.94,29.18,25.2,6.346
Blacktown (NSW),2015-12-07 16:00:00 +1000,154.79,27.25,23.8,3.369
Blacktown (NSW),2015-12-07 17:00:00 +1000,133.61,25.75,23,2.936
Blacktown (NSW),2015-12-07 18:00:00 +1000,72.82,24.12,22.1,1.592
Blacktown (NSW),2015-12-07 19:00:00 +1000,5.36,22.91,21.5,0.105
Blacktown (NSW),2015-12-07 20:00:00 +1000,0,22.21,21.1,
Blacktown (NSW),2015-12-07 21:00:00 +1000,0,21.43,20.6,
Blacktown (NSW),2015-12-07 22:00:00 +1000,0,21.1,20.3,
Blacktown (NSW),2015-12-07 23:00:00 +1000,0,22.05,20.6,
Blacktown (NSW),2015-12-08 00:00:00 +1000,0,21.19,20.2,
Blacktown (NSW),2015-12-08 01:00:00 +1000,0,20.84,19.8,
Blacktown (NSW),2015-12-08 02:00:00 +1000,0,20.45,18.9,
Blacktown (NSW),2015-12-08 03:00:00 +1000,0.01,20.18,18.6,
Blacktown (NSW),2015-12-08 04:00:00 +1000,0,19.45,17.9,
Blacktown (NSW),2015-12-08 05:00:00 +1000,0.02,18.64,18.7,0
Blacktown (NSW),2015-12-08 06:00:00 +1000,21.29,19.81,19.7,0.456
Blacktown (NSW),2015-12-08 07:00:00 +1000,92.67,22.17,20.9,2.013
Blacktown (NSW),2015-12-08 08:00:00 +1000,193.63,24.58,22.2,4.242
Blacktown (NSW),2015-12-08 09:00:00 +1000,236.76,27.12,22.4,5.225
Blacktown (NSW),2015-12-08 10:00:00 +1000,248.63,27.29,22.9,5.426
Blacktown (NSW),2015-12-08 11:00:00 +1000,243.44,26.96,23.5,5.3
Blacktown (NSW),2015-12-08 12:00:00 +1000,275.45,28.77,24.5,6.04
Blacktown (NSW),2015-12-08 13:00:00 +1000,309.79,30.17,25,6.763
Blacktown (NSW),2015-12-08 14:00:00 +1000,229.41,29.64,25.9,5.01
Blacktown (NSW),2015-12-08 15:00:00 +1000,246.71,30.26,26.5,5.369
Blacktown (NSW),2015-12-08 16:00:00 +1000,162.88,29.88,25.6,3.527
Blacktown (NSW),2015-12-08 17:00:00 +1000,63.42,26.18,24.4,1.36
Blacktown (NSW),2015-12-08 18:00:00 +1000,31.76,25.43,24,0.664
Blacktown (NSW),2015-12-08 19:00:00 +1000,4.6,24.64,23.3,0.077
Blacktown (NSW),2015-12-08 20:00:00 +1000,0,23.89,22.5,0
Blacktown (NSW),2015-12-08 21:00:00 +1000,0,23.52,21.6,
Blacktown (NSW),2015-12-08 22:00:00 +1000,0,22.73,21.4,
Blacktown (NSW),2015-12-08 23:00:00 +1000,0,22.52,21.5,
Blacktown (NSW),2015-12-09 00:00:00 +1000,0,22.15,21.8,
Blacktown (NSW),2015-12-09 01:00:00 +1000,0,22.04,21.6,
Blacktown (NSW),2015-12-09 02:00:00 +1000,0,21.7,21,
Blacktown (NSW),2015-12-09 03:00:00 +1000,0,21.58,20.9,
Blacktown (NSW),2015-12-09 04:00:00 +1000,0.04,21.32,20.9,
Blacktown (NSW),2015-12-09 05:00:00 +1000,0.06,21.34,20.9,0
Blacktown (NSW),2015-12-09 06:00:00 +1000,18.51,21.51,21.7,0.399
Blacktown (NSW),2015-12-09 07:00:00 +1000,87.38,23.71,22.7,1.926
Blacktown (NSW),2015-12-09 08:00:00 +1000,138.01,25.57,23.6,3.037
Blacktown (NSW),2015-12-09 09:00:00 +1000,360.45,29.09,26.9,7.756
Blacktown (NSW),2015-12-09 10:00:00 +1000,529.47,33.5,28.7,10.956
Blacktown (NSW),2015-12-09 11:00:00 +1000,697.97,36.53,30.4,13.834
Blacktown (NSW),2015-12-09 12:00:00 +1000,634.6,37.66,31.6,12.822
Blacktown (NSW),2015-12-09 13:00:00 +1000,639.45,38.6,33.1,12.693
Blacktown (NSW),2015-12-09 14:00:00 +1000,620.59,38.57,33.9,12.407
Blacktown (NSW),2015-12-09 15:00:00 +1000,448.36,38.84,33.8,9.165
Blacktown (NSW),2015-12-09 16:00:00 +1000,285.53,37.74,33.6,6.133
Blacktown (NSW),2015-12-09 17:00:00 +1000,205.71,36.84,32.5,4.792
Blacktown (NSW),2015-12-09 18:00:00 +1000,108.41,33.46,30.3,2.454
Blacktown (NSW),2015-12-09 19:00:00 +1000,12.27,29.82,28.6,0.21
Blacktown (NSW),2015-12-09 20:00:00 +1000,0,27.52,25.9,0
Blacktown (NSW),2015-12-09 21:00:00 +1000,0.02,24.36,23.9,
Blacktown (NSW),2015-12-09 22:00:00 +1000,0,24.36,21.7,
Blacktown (NSW),2015-12-09 23:00:00 +1000,0.02,20.69,20.5,
Blacktown (NSW),2015-12-10 00:00:00 +1000,0.02,21.01,20.4,
Blacktown (NSW),2015-12-10 01:00:00 +1000,0.01,21,20.5,
Blacktown (NSW),2015-12-10 02:00:00 +1000,0.04,20.98,20.4,
Blacktown (NSW),2015-12-10 03:00:00 +1000,0.02,20.91,20.4,
Blacktown (NSW),2015-12-10 04:00:00 +1000,0.04,20.93,20.2,
Blacktown (NSW),2015-12-10 05:00:00 +1000,0.28,20.97,20.3,0
Blacktown (NSW),2015-12-10 06:00:00 +1000,17.8,21.15,20.8,0.355
Blacktown (NSW),2015-12-10 07:00:00 +1000,52.04,22.01,21.5,1.111
Blacktown (NSW),2015-12-10 08:00:00 +1000,84.28,23.34,22,1.809
Blacktown (NSW),2015-12-10 09:00:00 +1000,205.7,24.81,23.2,4.481
Blacktown (NSW),2015-12-10 10:00:00 +1000,277.97,26.19,24,6.026
Blacktown (NSW),2015-12-10 11:00:00 +1000,515.67,29.18,25.2,10.471
Blacktown (NSW),2015-12-10 12:00:00 +1000,714.23,30.53,26.6,14.025
Blacktown (NSW),2015-12-10 13:00:00 +1000,702.8,31.37,27.8,13.909
Blacktown (NSW),2015-12-10 14:00:00 +1000,720.18,31.28,27.3,14.588
Blacktown (NSW),2015-12-10 15:00:00 +1000,600.15,31.9,27.3,12.565
Blacktown (NSW),2015-12-10 16:00:00 +1000,426.05,31.57,26.8,9.339
Blacktown (NSW),2015-12-10 17:00:00 +1000,210.45,30.46,25.5,5.025
Blacktown (NSW),2015-12-10 18:00:00 +1000,61.51,28.81,24.5,1.419
Blacktown (NSW),2015-12-10 19:00:00 +1000,21.04,24.84,22.3,0.364
Blacktown (NSW),2015-12-10 20:00:00 +1000,0.46,22.51,21.1,0.014
Blacktown (NSW),2015-12-10 21:00:00 +1000,0,21.4,20.3,
Blacktown (NSW),2015-12-10 22:00:00 +1000,0,20.8,19.6,
Blacktown (NSW),2015-12-10 23:00:00 +1000,0,20.58,19,
Blacktown (NSW),2015-12-11 00:00:00 +1000,0.05,20.65,19.4,
Blacktown (NSW),2015-12-11 01:00:00 +1000,0.11,20.68,19.3,
Blacktown (NSW),2015-12-11 02:00:00 +1000,0.02,20.24,18.5,
Blacktown (NSW),2015-12-11 03:00:00 +1000,0.01,19.53,19.2,
Blacktown (NSW),2015-12-11 04:00:00 +1000,0.03,20.12,18.9,
Blacktown (NSW),2015-12-11 05:00:00 +1000,0.05,20,19.3,0
Blacktown (NSW),2015-12-11 06:00:00 +1000,25.99,20.56,20.3,0.567
Blacktown (NSW),2015-12-11 07:00:00 +1000,87.02,22.82,21.1,1.922
Blacktown (NSW),2015-12-11 08:00:00 +1000,272.88,26.73,23.3,6.177
Blacktown (NSW),2015-12-11 09:00:00 +1000,497.18,30.74,26.3,10.83
Blacktown (NSW),2015-12-11 10:00:00 +1000,651.9,34.31,30.2,13.504
Blacktown (NSW),2015-12-11 11:00:00 +1000,745.29,37.58,32.8,15.002
Blacktown (NSW),2015-12-11 12:00:00 +1000,757.58,37.38,34.1,15.356
Blacktown (NSW),2015-12-11 13:00:00 +1000,761.1,37.41,34,15.678
Blacktown (NSW),2015-12-11 14:00:00 +1000,635.39,37.2,33.8,13.45
Blacktown (NSW),2015-12-11 15:00:00 +1000,559.71,37.39,33.8,12.121
Blacktown (NSW),2015-12-11 16:00:00 +1000,354.72,35.97,32.5,8.04
Blacktown (NSW),2015-12-11 17:00:00 +1000,198.48,34.45,31.3,4.646
Blacktown (NSW),2015-12-11 18:00:00 +1000,75.41,32.09,29.6,1.774
Blacktown (NSW),2015-12-11 19:00:00 +1000,8.55,29.77,27.6,0.193
Blacktown (NSW),2015-12-11 20:00:00 +1000,0,27.88,26.5,0.013
Blacktown (NSW),2015-12-11 21:00:00 +1000,0,25.1,20.2,
Blacktown (NSW),2015-12-11 22:00:00 +1000,0,21.34,19.6,
Blacktown (NSW),2015-12-11 23:00:00 +1000,0,18.55,18.7,
Blacktown (NSW),2015-12-12 00:00:00 +1000,0,19.73,18.3,
Blacktown (NSW),2015-12-12 01:00:00 +1000,0,19.29,17.8,
Blacktown (NSW),2015-12-12 02:00:00 +1000,0,18.8,17,
Blacktown (NSW),2015-12-12 03:00:00 +1000,0,18.45,17.2,
Blacktown (NSW),2015-12-12 04:00:00 +1000,0,17.99,16.3,
Blacktown (NSW),2015-12-12 05:00:00 +1000,0.06,17.67,14.8,0.002
Blacktown (NSW),2015-12-12 06:00:00 +1000,25.81,18.31,17.5,0.522
Blacktown (NSW),2015-12-12 07:00:00 +1000,117.5,22.51,19.6,2.542
Blacktown (NSW),2015-12-12 08:00:00 +1000,228.02,22.46,20.3,5.176
Blacktown (NSW),2015-12-12 09:00:00 +1000,393.71,27.26,20.8,8.71
Blacktown (NSW),2015-12-12 10:00:00 +1000,485.96,26.35,23.1,10.26
Blacktown (NSW),2015-12-12 11:00:00 +1000,658.25,25.11,23.5,13.4
Blacktown (NSW),2015-12-12 12:00:00 +1000,739.65,26.8,23,14.85
Blacktown (NSW),2015-12-12 13:00:00 +1000,787.44,26.1,22.9,16.009
Blacktown (NSW),2015-12-12 14:00:00 +1000,730.51,25.6,22.8,15.144
Blacktown (NSW),2015-12-12 15:00:00 +1000,591.66,25.27,21,12.742
Blacktown (NSW),2015-12-12 16:00:00 +1000,448.83,24.23,21.2,10.028
Blacktown (NSW),2015-12-12 17:00:00 +1000,145.74,21.64,18.6,3.269
Blacktown (NSW),2015-12-12 18:00:00 +1000,33.33,19.63,18.2,0.7
Blacktown (NSW),2015-12-12 19:00:00 +1000,11.92,19.09,17.9,0.232
Blacktown (NSW),2015-12-12 20:00:00 +1000,0.04,18.75,17.8,0
